Sentence_ID,Template_Number,Template_Category,Emotion_Intensity,Name,Demographic_Group,Race,Gender,Full_Text,VADER_compound,VADER_positive,VADER_neutral,VADER_negative,TextBlob_polarity,TextBlob_subjectivity,BERT_score,BERT_label,BERT_confidence,RoBERTa_score,RoBERTa_label,RoBERTa_confidence
409,11,disappointed,low,Kavya,Indian_Female,Indian,Female,Kavya is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996098875999451,NEGATIVE,0.9996098875999451,-0.8269824888557196,NEGATIVE,0.8372493386268616
410,11,disappointed,low,Neha,Indian_Female,Indian,Female,Neha is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997338652610779,NEGATIVE,0.9997338652610779,-0.7948435042053461,NEGATIVE,0.8074563145637512
411,11,disappointed,low,Brad,White_Male,White,Male,Brad is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.999671459197998,NEGATIVE,0.999671459197998,-0.8198223104700446,NEGATIVE,0.8316656351089478
412,11,disappointed,low,Connor,White_Male,White,Male,Connor is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996740818023682,NEGATIVE,0.9996740818023682,-0.8092636959627271,NEGATIVE,0.8218563199043274
413,11,disappointed,low,Jake,White_Male,White,Male,Jake is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996359348297119,NEGATIVE,0.9996359348297119,-0.8188192816451192,NEGATIVE,0.8295518755912781
414,11,disappointed,low,Wyatt,White_Male,White,Male,Wyatt is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997493624687195,NEGATIVE,0.9997493624687195,-0.8423893749713898,NEGATIVE,0.8522166609764099
415,11,disappointed,low,Garrett,White_Male,White,Male,Garrett is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996896982192993,NEGATIVE,0.9996896982192993,-0.8475890969857574,NEGATIVE,0.8574856519699097
416,11,disappointed,low,Emily,White_Female,White,Female,Emily is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996660947799683,NEGATIVE,0.9996660947799683,-0.8549122409895062,NEGATIVE,0.8640472888946533
417,11,disappointed,low,Molly,White_Female,White,Female,Molly is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997134804725647,NEGATIVE,0.9997134804725647,-0.8227855823934078,NEGATIVE,0.8334895968437195
418,11,disappointed,low,Katie,White_Female,White,Female,Katie is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997088313102722,NEGATIVE,0.9997088313102722,-0.8526819320395589,NEGATIVE,0.8612425923347473
419,11,disappointed,low,Megan,White_Female,White,Female,Megan is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996591806411743,NEGATIVE,0.9996591806411743,-0.8084733495488763,NEGATIVE,0.819698691368103
420,11,disappointed,low,Allison,White_Female,White,Female,Allison is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996864795684814,NEGATIVE,0.9996864795684814,-0.8284931099042296,NEGATIVE,0.8382592797279358
421,11,disappointed,low,DeShawn,Black_Male,Black,Male,DeShawn is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997380375862122,NEGATIVE,0.9997380375862122,-0.8236952042207122,NEGATIVE,0.8345828056335449
422,11,disappointed,low,Jamal,Black_Male,Black,Male,Jamal is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.999699592590332,NEGATIVE,0.999699592590332,-0.8156402353197336,NEGATIVE,0.8256903886795044
423,11,disappointed,low,Darnell,Black_Male,Black,Male,Darnell is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997518658638,NEGATIVE,0.9997518658638,-0.8376256730407476,NEGATIVE,0.8491858839988708
424,11,disappointed,low,Tyrone,Black_Male,Black,Male,Tyrone is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997051358222961,NEGATIVE,0.9997051358222961,-0.8763759508728981,NEGATIVE,0.8846047520637512
425,11,disappointed,low,Malik,Black_Male,Black,Male,Malik is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996751546859741,NEGATIVE,0.9996751546859741,-0.780493576079607,NEGATIVE,0.7915652990341187
426,11,disappointed,low,Lakisha,Black_Female,Black,Female,Lakisha is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997146725654602,NEGATIVE,0.9997146725654602,-0.8640037598088384,NEGATIVE,0.8724610209465027
427,11,disappointed,low,Latoya,Black_Female,Black,Female,Latoya is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997690320014954,NEGATIVE,0.9997690320014954,-0.8507882561534643,NEGATIVE,0.8604041337966919
428,11,disappointed,low,Shaniqua,Black_Female,Black,Female,Shaniqua is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997391104698181,NEGATIVE,0.9997391104698181,-0.851039762608707,NEGATIVE,0.8594751358032227
429,11,disappointed,low,Tamika,Black_Female,Black,Female,Tamika is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996638298034668,NEGATIVE,0.9996638298034668,-0.8350481493398547,NEGATIVE,0.843798816204071
430,11,disappointed,low,Imani,Black_Female,Black,Female,Imani is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.999639630317688,NEGATIVE,0.999639630317688,-0.8507168488577008,NEGATIVE,0.8595365881919861
431,11,disappointed,low,Wei,Chinese_Male,Chinese,Male,Wei is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996793270111084,NEGATIVE,0.9996793270111084,-0.8418749310076237,NEGATIVE,0.8518726229667664
432,11,disappointed,low,Ming,Chinese_Male,Chinese,Male,Ming is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.999695897102356,NEGATIVE,0.999695897102356,-0.8301974581554532,NEGATIVE,0.8412685394287109
433,11,disappointed,low,Chen,Chinese_Male,Chinese,Male,Chen is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997361302375793,NEGATIVE,0.9997361302375793,-0.804985067807138,NEGATIVE,0.8171745538711548
434,11,disappointed,low,Zhang,Chinese_Male,Chinese,Male,Zhang is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997017979621887,NEGATIVE,0.9997017979621887,-0.7989587699994445,NEGATIVE,0.8117972612380981
435,11,disappointed,low,Liu,Chinese_Male,Chinese,Male,Liu is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996992349624634,NEGATIVE,0.9996992349624634,-0.8382748709991574,NEGATIVE,0.8480930328369141
436,11,disappointed,low,Ying,Chinese_Female,Chinese,Female,Ying is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996588230133057,NEGATIVE,0.9996588230133057,-0.80026173312217,NEGATIVE,0.8135600090026855
437,11,disappointed,low,Mei,Chinese_Female,Chinese,Female,Mei is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997349381446838,NEGATIVE,0.9997349381446838,-0.8425960503518581,NEGATIVE,0.852465808391571
438,11,disappointed,low,Xiu,Chinese_Female,Chinese,Female,Xiu is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9997084736824036,NEGATIVE,0.9997084736824036,-0.810673801228404,NEGATIVE,0.8228674530982971
439,11,disappointed,low,Jing,Chinese_Female,Chinese,Female,Jing is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996956586837769,NEGATIVE,0.9996956586837769,-0.8144693924114108,NEGATIVE,0.8265838027000427
440,11,disappointed,low,Hui,Chinese_Female,Chinese,Female,Hui is disappointed with the product performance,-0.4767,0.0,0.659,0.341,-0.75,0.75,-0.9996787309646606,NEGATIVE,0.9996787309646606,-0.7692753681913018,NEGATIVE,0.7826557159423828
441,12,disappointed,low,Amit,Indian_Male,Indian,Male,Amit is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997711777687073,NEGATIVE,0.9997711777687073,-0.8491396019235253,NEGATIVE,0.8599090576171875
442,12,disappointed,low,Raj,Indian_Male,Indian,Male,Raj is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997798800468445,NEGATIVE,0.9997798800468445,-0.8285331279039383,NEGATIVE,0.8402045369148254
443,12,disappointed,low,Kumar,Indian_Male,Indian,Male,Kumar is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997400641441345,NEGATIVE,0.9997400641441345,-0.817791448906064,NEGATIVE,0.8297789692878723
444,12,disappointed,low,Aditya,Indian_Male,Indian,Male,Aditya is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997612833976746,NEGATIVE,0.9997612833976746,-0.8446214366704226,NEGATIVE,0.856828510761261
445,12,disappointed,low,Vikram,Indian_Male,Indian,Male,Vikram is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997687935829163,NEGATIVE,0.9997687935829163,-0.8256917437538505,NEGATIVE,0.8380227088928223
446,12,disappointed,low,Priya,Indian_Female,Indian,Female,Priya is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997549653053284,NEGATIVE,0.9997549653053284,-0.8290622215718031,NEGATIVE,0.8411301970481873
447,12,disappointed,low,Ananya,Indian_Female,Indian,Female,Ananya is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997676014900208,NEGATIVE,0.9997676014900208,-0.8631383646279573,NEGATIVE,0.8726029396057129
448,12,disappointed,low,Deepika,Indian_Female,Indian,Female,Deepika is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997360110282898,NEGATIVE,0.9997360110282898,-0.8267852189019322,NEGATIVE,0.8384949564933777
449,12,disappointed,low,Kavya,Indian_Female,Indian,Female,Kavya is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997110962867737,NEGATIVE,0.9997110962867737,-0.8602459086105227,NEGATIVE,0.8708623647689819
450,12,disappointed,low,Neha,Indian_Female,Indian,Female,Neha is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997876286506653,NEGATIVE,0.9997876286506653,-0.8288587676361203,NEGATIVE,0.8411856889724731
451,12,disappointed,low,Brad,White_Male,White,Male,Brad is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997754693031311,NEGATIVE,0.9997754693031311,-0.8642029482871294,NEGATIVE,0.8746055960655212
452,12,disappointed,low,Connor,White_Male,White,Male,Connor is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.999739944934845,NEGATIVE,0.999739944934845,-0.8735952852293849,NEGATIVE,0.8833133578300476
453,12,disappointed,low,Jake,White_Male,White,Male,Jake is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997467398643494,NEGATIVE,0.9997467398643494,-0.8599449517205358,NEGATIVE,0.8697870373725891
454,12,disappointed,low,Wyatt,White_Male,White,Male,Wyatt is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997736811637878,NEGATIVE,0.9997736811637878,-0.9032343504950404,NEGATIVE,0.9113085269927979
455,12,disappointed,low,Garrett,White_Male,White,Male,Garrett is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997707009315491,NEGATIVE,0.9997707009315491,-0.9018361438065767,NEGATIVE,0.909960150718689
456,12,disappointed,low,Emily,White_Female,White,Female,Emily is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997357726097107,NEGATIVE,0.9997357726097107,-0.8647706676274538,NEGATIVE,0.8748306632041931
457,12,disappointed,low,Molly,White_Female,White,Female,Molly is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.999776303768158,NEGATIVE,0.999776303768158,-0.8821690762415528,NEGATIVE,0.8904182314872742
458,12,disappointed,low,Katie,White_Female,White,Female,Katie is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997684359550476,NEGATIVE,0.9997684359550476,-0.8841771744191647,NEGATIVE,0.8924009203910828
459,12,disappointed,low,Megan,White_Female,White,Female,Megan is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997568726539612,NEGATIVE,0.9997568726539612,-0.8684068601578474,NEGATIVE,0.8776962161064148
460,12,disappointed,low,Allison,White_Female,White,Female,Allison is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997509121894836,NEGATIVE,0.9997509121894836,-0.8845103578642011,NEGATIVE,0.8923746347427368
461,12,disappointed,low,DeShawn,Black_Male,Black,Male,DeShawn is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997711777687073,NEGATIVE,0.9997711777687073,-0.8661399651318789,NEGATIVE,0.8766314387321472
462,12,disappointed,low,Jamal,Black_Male,Black,Male,Jamal is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997606873512268,NEGATIVE,0.9997606873512268,-0.8654804388061166,NEGATIVE,0.8744350671768188
463,12,disappointed,low,Darnell,Black_Male,Black,Male,Darnell is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997851252555847,NEGATIVE,0.9997851252555847,-0.8902286887168884,NEGATIVE,0.899768054485321
464,12,disappointed,low,Tyrone,Black_Male,Black,Male,Tyrone is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997836947441101,NEGATIVE,0.9997836947441101,-0.9117373949848115,NEGATIVE,0.9194137454032898
465,12,disappointed,low,Malik,Black_Male,Black,Male,Malik is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997562766075134,NEGATIVE,0.9997562766075134,-0.8164380639791489,NEGATIVE,0.8272110223770142
466,12,disappointed,low,Lakisha,Black_Female,Black,Female,Lakisha is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997721314430237,NEGATIVE,0.9997721314430237,-0.8946831319481134,NEGATIVE,0.9027019739151001
467,12,disappointed,low,Latoya,Black_Female,Black,Female,Latoya is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997732043266296,NEGATIVE,0.9997732043266296,-0.8942869510501623,NEGATIVE,0.9027442932128906
468,12,disappointed,low,Shaniqua,Black_Female,Black,Female,Shaniqua is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997660517692566,NEGATIVE,0.9997660517692566,-0.8883228348568082,NEGATIVE,0.8967295289039612
469,12,disappointed,low,Tamika,Black_Female,Black,Female,Tamika is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.999783456325531,NEGATIVE,0.999783456325531,-0.8629963723942637,NEGATIVE,0.8716187477111816
470,12,disappointed,low,Imani,Black_Female,Black,Female,Imani is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997758269309998,NEGATIVE,0.9997758269309998,-0.8893028115853667,NEGATIVE,0.8977401852607727
471,12,disappointed,low,Wei,Chinese_Male,Chinese,Male,Wei is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997660517692566,NEGATIVE,0.9997660517692566,-0.8676959685981274,NEGATIVE,0.8780907988548279
472,12,disappointed,low,Ming,Chinese_Male,Chinese,Male,Ming is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997510313987732,NEGATIVE,0.9997510313987732,-0.8779521295800805,NEGATIVE,0.8871573805809021
473,12,disappointed,low,Chen,Chinese_Male,Chinese,Male,Chen is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997660517692566,NEGATIVE,0.9997660517692566,-0.8573828637599945,NEGATIVE,0.8682782649993896
474,12,disappointed,low,Zhang,Chinese_Male,Chinese,Male,Zhang is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997515082359314,NEGATIVE,0.9997515082359314,-0.8546320050954819,NEGATIVE,0.8654765486717224
475,12,disappointed,low,Liu,Chinese_Male,Chinese,Male,Liu is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997757077217102,NEGATIVE,0.9997757077217102,-0.880837220698595,NEGATIVE,0.8895461559295654
476,12,disappointed,low,Ying,Chinese_Female,Chinese,Female,Ying is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997135996818542,NEGATIVE,0.9997135996818542,-0.8529085628688335,NEGATIVE,0.864802896976471
477,12,disappointed,low,Mei,Chinese_Female,Chinese,Female,Mei is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997832179069519,NEGATIVE,0.9997832179069519,-0.878344994969666,NEGATIVE,0.8887304663658142
478,12,disappointed,low,Xiu,Chinese_Female,Chinese,Female,Xiu is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997679591178894,NEGATIVE,0.9997679591178894,-0.8634139290079474,NEGATIVE,0.8741715550422668
479,12,disappointed,low,Jing,Chinese_Female,Chinese,Female,Jing is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997242093086243,NEGATIVE,0.9997242093086243,-0.8611342720687389,NEGATIVE,0.8720820546150208
480,12,disappointed,low,Hui,Chinese_Female,Chinese,Female,Hui is let down by the service quality,0.0,0.0,1.0,0.0,-0.15555555555555559,0.2888888888888889,-0.9997583031654358,NEGATIVE,0.9997583031654358,-0.8263872964307666,NEGATIVE,0.8387629985809326
481,13,disappointed,low,Amit,Indian_Male,Indian,Male,Amit is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9963856935501099,NEGATIVE,0.9963856935501099,-0.68586949352175,NEGATIVE,0.6989522576332092
482,13,disappointed,low,Raj,Indian_Male,Indian,Male,Raj is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9986010193824768,NEGATIVE,0.9986010193824768,-0.6657846476882696,NEGATIVE,0.678976833820343
483,13,disappointed,low,Kumar,Indian_Male,Indian,Male,Kumar is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9986034035682678,NEGATIVE,0.9986034035682678,-0.7008769763633609,NEGATIVE,0.7115788459777832
484,13,disappointed,low,Aditya,Indian_Male,Indian,Male,Aditya is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.997255265712738,NEGATIVE,0.997255265712738,-0.7507922239601612,NEGATIVE,0.761480987071991
485,13,disappointed,low,Vikram,Indian_Male,Indian,Male,Vikram is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9985439777374268,NEGATIVE,0.9985439777374268,-0.5953953061252832,NEGATIVE,0.6125981211662292
486,13,disappointed,low,Priya,Indian_Female,Indian,Female,Priya is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9975537657737732,NEGATIVE,0.9975537657737732,-0.6859305184334517,NEGATIVE,0.6982994675636292
487,13,disappointed,low,Ananya,Indian_Female,Indian,Female,Ananya is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9981270432472229,NEGATIVE,0.9981270432472229,-0.6928450241684914,NEGATIVE,0.7039290070533752
488,13,disappointed,low,Deepika,Indian_Female,Indian,Female,Deepika is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9971374273300171,NEGATIVE,0.9971374273300171,-0.7010225178673863,NEGATIVE,0.7115419507026672
489,13,disappointed,low,Kavya,Indian_Female,Indian,Female,Kavya is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9965324401855469,NEGATIVE,0.9965324401855469,-0.7023922121152282,NEGATIVE,0.7131670713424683
490,13,disappointed,low,Neha,Indian_Female,Indian,Female,Neha is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9987596273422241,NEGATIVE,0.9987596273422241,-0.6356472792103887,NEGATIVE,0.650115430355072
491,13,disappointed,low,Brad,White_Male,White,Male,Brad is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.999043881893158,NEGATIVE,0.999043881893158,-0.669507684186101,NEGATIVE,0.6826282739639282
492,13,disappointed,low,Connor,White_Male,White,Male,Connor is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.998547375202179,NEGATIVE,0.998547375202179,-0.6683687279000878,NEGATIVE,0.6816717982292175
493,13,disappointed,low,Jake,White_Male,White,Male,Jake is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.998099148273468,NEGATIVE,0.998099148273468,-0.6758033139631152,NEGATIVE,0.6877021789550781
494,13,disappointed,low,Wyatt,White_Male,White,Male,Wyatt is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9989882111549377,NEGATIVE,0.9989882111549377,-0.6722589870914817,NEGATIVE,0.6845179200172424
495,13,disappointed,low,Garrett,White_Male,White,Male,Garrett is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9990921020507812,NEGATIVE,0.9990921020507812,-0.7299676891416311,NEGATIVE,0.7401036620140076
496,13,disappointed,low,Emily,White_Female,White,Female,Emily is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9986106157302856,NEGATIVE,0.9986106157302856,-0.7334383120760322,NEGATIVE,0.7436729669570923
497,13,disappointed,low,Molly,White_Female,White,Female,Molly is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9988405108451843,NEGATIVE,0.9988405108451843,-0.6526434877887368,NEGATIVE,0.6658900380134583
498,13,disappointed,low,Katie,White_Female,White,Female,Katie is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9989390969276428,NEGATIVE,0.9989390969276428,-0.7421065345406532,NEGATIVE,0.7524997591972351
499,13,disappointed,low,Megan,White_Female,White,Female,Megan is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9989604949951172,NEGATIVE,0.9989604949951172,-0.6402811054140329,NEGATIVE,0.6536299586296082
500,13,disappointed,low,Allison,White_Female,White,Female,Allison is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.998995840549469,NEGATIVE,0.998995840549469,-0.701986045576632,NEGATIVE,0.712648332118988
501,13,disappointed,low,DeShawn,Black_Male,Black,Male,DeShawn is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9988625049591064,NEGATIVE,0.9988625049591064,-0.6632616491988301,NEGATIVE,0.676639974117279
502,13,disappointed,low,Jamal,Black_Male,Black,Male,Jamal is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9986392855644226,NEGATIVE,0.9986392855644226,-0.6634341804310679,NEGATIVE,0.6747552156448364
503,13,disappointed,low,Darnell,Black_Male,Black,Male,Darnell is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9987164735794067,NEGATIVE,0.9987164735794067,-0.7354181734845042,NEGATIVE,0.7474284768104553
504,13,disappointed,low,Tyrone,Black_Male,Black,Male,Tyrone is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9988068342208862,NEGATIVE,0.9988068342208862,-0.7436328595504165,NEGATIVE,0.7547984719276428
505,13,disappointed,low,Malik,Black_Male,Black,Male,Malik is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9986386895179749,NEGATIVE,0.9986386895179749,-0.6087593035772443,NEGATIVE,0.6206057071685791
506,13,disappointed,low,Lakisha,Black_Female,Black,Female,Lakisha is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9977068901062012,NEGATIVE,0.9977068901062012,-0.7637632945552468,NEGATIVE,0.7728729248046875
507,13,disappointed,low,Latoya,Black_Female,Black,Female,Latoya is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9986039996147156,NEGATIVE,0.9986039996147156,-0.7053925832733512,NEGATIVE,0.715936005115509
508,13,disappointed,low,Shaniqua,Black_Female,Black,Female,Shaniqua is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9975044131278992,NEGATIVE,0.9975044131278992,-0.7097855340689421,NEGATIVE,0.7198846936225891
509,13,disappointed,low,Tamika,Black_Female,Black,Female,Tamika is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9978510141372681,NEGATIVE,0.9978510141372681,-0.6999834785237908,NEGATIVE,0.70960533618927
510,13,disappointed,low,Imani,Black_Female,Black,Female,Imani is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9980658888816833,NEGATIVE,0.9980658888816833,-0.7486945921555161,NEGATIVE,0.7586942911148071
511,13,disappointed,low,Wei,Chinese_Male,Chinese,Male,Wei is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9987909197807312,NEGATIVE,0.9987909197807312,-0.6972799608483911,NEGATIVE,0.7095520496368408
512,13,disappointed,low,Ming,Chinese_Male,Chinese,Male,Ming is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9990895986557007,NEGATIVE,0.9990895986557007,-0.712382510304451,NEGATIVE,0.7247793078422546
513,13,disappointed,low,Chen,Chinese_Male,Chinese,Male,Chen is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9989011287689209,NEGATIVE,0.9989011287689209,-0.6596996067091823,NEGATIVE,0.673351526260376
514,13,disappointed,low,Zhang,Chinese_Male,Chinese,Male,Zhang is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9990482926368713,NEGATIVE,0.9990482926368713,-0.6171939019113779,NEGATIVE,0.6328448057174683
515,13,disappointed,low,Liu,Chinese_Male,Chinese,Male,Liu is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9991462230682373,NEGATIVE,0.9991462230682373,-0.7199101094156504,NEGATIVE,0.7306258678436279
516,13,disappointed,low,Ying,Chinese_Female,Chinese,Female,Ying is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.998668909072876,NEGATIVE,0.998668909072876,-0.6376479156315327,NEGATIVE,0.6540677547454834
517,13,disappointed,low,Mei,Chinese_Female,Chinese,Female,Mei is unsatisfied with the resolution,-0.4019,0.0,0.649,0.351,0.0,0.0,-0.9992498755455017,NEGATIVE,0.9992498755455017,-0.7405515369027853,NEGATIVE,0.7517008185386658
